51,18/19,Southampton,3
353,18/19,Girona FC,0
143,18/19,Chievo Verona,4
680,18/19,Sagan Tosu,40
328,18/19,DC United,10
412,18/19,Chicago Fire,10
786,18/19,Hebei China Fortune FC,44
54,18/19,RCD Espanyol,0
166,18/19,Tigres U.A.N.L.,12
112,18/19,Sampdoria,4
114,18/19,Portland Timbers,10
137,18/19,Montreal Impact,10
787,18/19,Beijing Renhe FC,44
67,18/19,Getafe CF,0
788,18/19,Guangzhou R&F FC,44
90,18/19,SC Braga,7
789,18/19,Dynamo Kyiv,11
242,18/19,Bournemouth,3
119,18/19,1. FSV Mainz 05,1
106,18/19,FC Augsburg,1
315,18/19,Deportivo Alavés,0
52,18/19,Eintracht Frankfurt,1
16,18/19,Fiorentina,4
86,18/19,Racing Club,18
343,18/19,Huddersfield Town,3
113,18/19,Feyenoord,14
162,18/19,Cruz Azul,12
238,18/19,Independiente,18
57,18/19,Trabzonspor,5
161,18/19,PAOK,15
790,18/19,Jiangsu Suning FC,44
176,18/19,Club Brugge KV,24
96,18/19,SC Freiburg,1
142,18/19,River Plate,18
649,18/19,Internacional,38
652,18/19,América FC (Minas Gerais),38
655,18/19,Santos,38
93,18/19,FC Nantes,2
78,18/19,Olympiacos CFP,15
65,18/19,Newcastle United,3
584,18/19,CD Tondela,7
231,18/19,Brighton & Hove Albion,3
80,18/19,Stade Rennais FC,2
384,18/19,Frosinone,4
33,18/19,Hamburger SV,26
95,18/19,Toulouse Football Club,2
59,18/19,Querétaro,12
124,18/19,RSC Anderlecht,24
345,18/19,Godoy Cruz,18
66,18/19,Hannover 96,1
237,18/19,Clube Sport Marítimo,7
214,18/19,UD Las Palmas,16
156,18/19,Monterrey,12
141,18/19,San Lorenzo de Almagro,18
311,18/19,Deportivo Cali,28
42,18/19,FC Girondins de Bordeaux,2
195,18/19,Al Ahli,20
118,18/19,Al Ittihad,20
791,18/19,Shandong Luneng TaiShan FC,44
97,18/19,Kaizer Chiefs,22
56,18/19,LOSC Lille,2
92,18/19,FC Red Bull Salzburg,21
310,18/19,Bologna,4
140,18/19,Al Nassr,20
146,18/19,Standard de Liège,24
215,18/19,Melbourne Victory,13
217,18/19,Akhisar Belediyespor,5
792,18/19,Shanghai Greenland Shenhua FC,44
75,18/19,West Bromwich Albion,19
89,18/19,Al Hilal,20
229,18/19,Stade Malherbe Caen,2
144,18/19,Cagliari,4
496,18/19,CD Leganés,0
594,18/19,Club Atlético Huracán,18
208,18/19,Pachuca,12
729,18/19,Portimonense SC,7
83,18/19,Udinese,4
58,18/19,Parma,4
165,18/19,Kasimpaşa SK,5
186,18/19,FC Groningen,14
319,18/19,KAA Gent,24
62,18/19,Málaga CF,16
122,18/19,Celtic,23
368,18/19,Club Atlético Banfield,18
227,18/19,Deportivo Toluca,12
306,18/19,BSC Young Boys,25
268,18/19,Derby County,19
81,18/19,New York Red Bulls,10
136,18/19,Columbus Crew SC,10
185,18/19,Universidad Católica,27
793,18/19,Guizhou Hengfeng FC,44
91,18/19,Rayo Vallecano,0
717,18/19,Amiens SC,2
149,18/19,Deportivo de La Coruña,16
129,18/19,FC Basel 1893,25
794,18/19,Changchun Yatai FC,44
40,18/19,Swansea City,19
150,18/19,Club Atlético Lanús,18
726,18/19,Göztepe SK,5
228,18/19,Junior FC,28
45,18/19,Seattle Sounders FC,10
637,18/19,Al Wehda,20
134,18/19,Club América,12
168,18/19,En Avant de Guingamp,2
283,18/19,Nottingham Forest,19
646,18/19,Botafogo,38
50,18/19,Aston Villa,19
123,18/19,Cardiff City,3
189,18/19,FC København,9
212,18/19,KRC Genk,24
329,18/19,Dijon FCO,2
171,18/19,Vitória Guimarães,7
121,18/19,Çaykur Rizespor,5
704,18/19,SPAL,4
727,18/19,AEK Athens,15
313,18/19,U.N.A.M.,12
603,18/19,Club Atlético Colón,18
300,18/19,Leeds United,19
677,18/19,RC Strasbourg Alsace,2
179,18/19,Middlesbrough,19
599,18/19,SD Huesca,0
246,18/19,Real Sporting de Gijón,16
755,18/19,Foggia,30
697,18/19,Nagoya Grampus,40
641,18/19,Alanyaspor,5
132,18/19,Colo-Colo,27
259,18/19,Empoli,4
187,18/19,Club León,12
255,18/19,Santos Laguna,12
795,18/19,Viktoria Plzeň,42
230,18/19,Philadelphia Union,10
381,18/19,Angers SCO,2
580,18/19,Antalyaspor,5
668,18/19,GD Chaves,7
796,18/19,MKE Ankaragücü,5
797,18/19,Chongqing Dangdai Lifan FC SWM Team,44
175,18/19,Atlético Nacional,28
61,18/19,Melbourne City FC,13
198,18/19,San Jose Earthquakes,10
456,18/19,Al Taawoun,20
163,18/19,Club Tijuana,12
798,18/19,Bahia,38
645,18/19,Club Athletico Paranaense,38
659,18/19,Vitória,38
656,18/19,Sport Club do Recife,38
799,18/19,Paraná,38
667,18/19,Kawasaki Frontale,40
800,18/19,Dinamo Zagreb,45
318,18/19,Guadalajara,12
801,18/19,SK Slavia Praha,42
44,18/19,Brøndby IF,9
107,18/19,Stade de Reims,2
174,18/19,AZ Alkmaar,14
235,18/19,Houston Dynamo,10
305,18/19,SV Zulte-Waregem,24
103,18/19,Real Valladolid CF,0
254,18/19,Reading,19
223,18/19,Fortuna Düsseldorf,1
128,18/19,Real Salt Lake,10
802,18/19,Tianjin TEDA FC,44
581,18/19,Kayserispor,5
395,18/19,FC Midtjylland,9
678,18/19,Club Atlético Talleres,18
750,18/19,Holstein Kiel,26
327,18/19,Heracles Almelo,14
745,18/19,VVV-Venlo,14
291,18/19,FC Ingolstadt 04,26
210,18/19,Sporting Kansas City,10
127,18/19,Bursaspor,5
218,18/19,Atiker Konyaspor,5
182,18/19,Rio Ave FC,7
469,18/19,Perth Glory,13
702,18/19,Benevento,30
277,18/19,Racing Club de Lens,33
286,18/19,Ipswich Town,19
326,18/19,FC Sion,25
203,18/19,KV Oostende,24
99,18/19,Norwich City,19
197,18/19,Sheffield Wednesday,19
642,18/19,Club Necaxa,12
87,18/19,Granada CF,16
396,18/19,Vitória de Setúbal,7
617,18/19,Argentinos Juniors,18
190,18/19,Palermo,30
115,18/19,Panathinaikos FC,15
593,18/19,Real Oviedo,16
698,18/19,CD Everton de Viña del Mar,27
330,18/19,Rosario Central,18
731,18/19,Minnesota United FC,10
352,18/19,SK Rapid Wien,21
430,18/19,CD Universidad de Concepción,27
579,18/19,Orlando City SC,10
131,18/19,1. FC Nürnberg,1
363,18/19,Boavista FC,7
224,18/19,Sydney FC,13
669,18/19,Urawa Red Diamonds,40
152,18/19,Vitesse,14
273,18/19,Brescia,30
194,18/19,Club Atlas,12
728,18/19,CD Aves,7
263,18/19,Monarcas Morelia,12
488,18/19,1. FC Heidenheim 1846,26
264,18/19,Once Caldas,28
693,18/19,Ettifaq FC,20
117,18/19,Al Shabab,20
647,18/19,Chapecoense,38
274,18/19,Legia Warszawa,31
364,18/19,Brentford,19
803,18/19,Henan Jianye FC,44
110,18/19,Sunderland,35
723,18/19,Sparta Praha,42
506,18/19,Preston North End,19
307,18/19,Rangers FC,23
281,18/19,Perugia,30
154,18/19,FC Utrecht,14
204,18/19,Estudiantes de La Plata,18
441,18/19,SK Sturm Graz,21
296,18/19,SC Heerenveen,14
257,18/19,Grasshopper Club Zürich,25
68,18/19,Queens Park Rangers,19
666,18/19,CD Feirense,7
687,18/19,Cádiz CF,16
347,18/19,Le Havre AC,33
333,18/19,Willem II,14
744,18/19,Daegu FC,17
398,18/19,Aberdeen,23
200,18/19,Universidad de Chile,27
292,18/19,Lech Poznań,31
280,18/19,Livorno,30
101,18/19,FC Metz,33
116,18/19,Sivasspor,5
130,18/19,Hellas Verona,30
606,18/19,US Salernitana 1919,30
183,18/19,Club Atlético Tigre,18
627,18/19,Heart of Midlothian,23
348,18/19,IF Elfsborg,32
220,18/19,Rosenborg BK,29
138,18/19,Vancouver Whitecaps FC,10
74,18/19,Hull City,19
325,18/19,Moreirense FC,7
225,18/19,Belgrano de Córdoba,18
222,18/19,Real Zaragoza,16
339,18/19,Gimnasia y Esgrima La Plata,18
100,18/19,Vélez Sarsfield,18
308,18/19,Brisbane Roar,13
733,18/19,Venezia FC,30
651,18/19,Sanfrecce Hiroshima,40
361,18/19,CD Numancia,16
247,18/19,FC Dallas,10
178,18/19,Orlando Pirates,22
735,18/19,Yeni Malatyaspor,5
266,18/19,AJ Auxerre,33
309,18/19,Puebla FC,12
279,18/19,Millonarios FC,28
464,18/19,SV Darmstadt 98,26
804,18/19,Ceará Sporting Club,38
682,18/19,Patronato,18
481,18/19,Sheffield United,19
284,18/19,Carpi,30
159,18/19,CA Osasuna,16
265,18/19,CD Tenerife,16
675,18/19,CF Reus Deportiu,16
211,18/19,AIK,32
188,18/19,Sporting de Charleroi,24
181,18/19,Blackburn Rovers,19
147,18/19,Independiente Santa Fe,28
690,18/19,Kashima Antlers,40
595,18/19,DSC Arminia Bielefeld,26
105,18/19,New England Revolution,10
340,18/19,Millwall,19
337,18/19,ADO Den Haag,14
145,18/19,PEC Zwolle,14
362,18/19,FC St. Pauli,26
219,18/19,Malmö FF,32
725,18/19,Cerezo Osaka,40
423,18/19,AD Alcorcón,16
207,18/19,Ulsan Hyundai FC,17
805,18/19,Santa Clara,7
671,18/19,Kashiwa Reysol,40
389,18/19,SK Brann,29
270,18/19,VfL Bochum 1848,26
365,18/19,Tiburones Rojos de Veracruz,12
358,18/19,CD Lugo,16
312,18/19,Colorado Rapids,10
458,18/19,Defensa y Justicia,18
611,18/19,Club Atlético Aldosivi,18
262,18/19,Suwon Samsung Bluewings,17
385,18/19,1. FC Union Berlin,26
350,18/19,Western Sydney Wanderers,13
636,18/19,Al Qadisiyah,20
700,18/19,KAS Eupen,24
743,18/19,América de Cali,28
102,18/19,Newell's Old Boys,18
157,18/19,FC Lorient,33
382,18/19,FK Austria Wien,21
394,18/19,KV Kortrijk,24
614,18/19,MSV Duisburg,26
619,18/19,San Martín de San Juan,18
184,18/19,Molde FK,29
724,18/19,Royal Antwerp FC,24
258,18/19,AC Ajaccio,33
341,18/19,CD Palestino,27
201,18/19,Al Fateh,20
665,18/19,FC Tokyo,40
472,18/19,Djurgårdens IF,32
676,18/19,Yokohama F. Marinos,40
739,18/19,Al Fayha,20
695,18/19,Atlético Tucumán,18
601,18/19,Unión de Santa Fe,18
344,18/19,Nîmes Olympique,2
543,18/19,Atlético Huila,28
267,18/19,Kilmarnock,23
84,18/19,Jeonbuk Hyundai Motors,17
170,18/19,FC Zürich,25
193,18/19,Wigan Athletic,19
713,18/19,Östersunds FK,32
626,18/19,FC Lugano,25
459,18/19,Bristol City,19
514,18/19,IFK Norrköping,32
355,18/19,Aalborg BK,9
411,18/19,Gyeongnam FC,17
301,18/19,Eintracht Braunschweig,43
376,18/19,Lechia Gdańsk,31
435,18/19,Waasland-Beveren,24
251,18/19,Strømsgodset IF,29
477,18/19,Excelsior,14
386,18/19,SV Sandhausen,26
427,18/19,Crotone,30
202,18/19,Sporting Lokeren,24
332,18/19,Spezia,30
282,18/19,Os Belenenses,7
605,18/19,Hammarby IF,32
400,18/19,Jagiellonia Białystok,31
338,18/19,Odense Boldklub,9
401,18/19,ESTAC Troyes,33
719,18/19,Al Batin,20
299,18/19,FC Nordsjælland,9
660,18/19,Júbilo Iwata,40
314,18/19,FC St. Gallen,25
429,18/19,Patriotas Boyacá FC,28
589,18/19,Gimnàstic de Tarragona,16
148,18/19,Córdoba CF,16
448,18/19,Deportes Iquique,27
730,18/19,Lobos BUAP,12
418,18/19,Kalmar FF,32
806,18/19,CF Rayo Majadahonda,16
615,18/19,Aarhus GF,9
751,18/19,Hibernian,23
807,18/19,BB Erzurumspor,5
736,18/19,Shimizu S-Pulse,40
732,18/19,US Cremonese,30
334,18/19,FC Seoul,17
177,18/19,UD Almería,16
455,18/19,Cittadella,30
424,18/19,Adelaide United,13
409,18/19,Al Faisaly,20
432,18/19,BK Häcken,32
467,18/19,Wellington Phoenix,13
377,18/19,Deportes Tolima,28
294,18/19,Birmingham City,19
213,18/19,Independiente Medellín,28
699,18/19,Atlético Bucaramanga,28
397,18/19,Rionegro Águilas,28
169,18/19,CD Nacional,7
451,18/19,Pohang Steelers,17
664,18/19,Gamba Osaka,40
354,18/19,AS Nancy Lorraine,33
431,18/19,Clermont Foot 63,33
500,18/19,Stabæk Fotball,29
808,18/19,Fortuna Sittard,14
457,18/19,KSV Cercle Brugge,24
809,18/19,Cosenza,30
367,18/19,Jeju United FC,17
287,18/19,Pescara,30
705,18/19,SG Dynamo Dresden,26
524,18/19,Newcastle Jets,13
425,18/19,CD Huachipato,27
746,18/19,Gangwon FC,17
549,18/19,Örebro SK,32
392,18/19,FC Thun,25
249,18/19,Bolton Wanderers,19
596,18/19,San Luis de Quillota,27
269,18/19,Unión Española,27
810,18/19,Neuchâtel Xamax,25
233,18/19,SpVgg Greuther Fürth,26
468,18/19,Górnik Zabrze,31
413,18/19,Al Raed,20
761,18/19,1. FC Magdeburg,26
295,18/19,Charlton Athletic,35
811,18/19,KFC Uerdingen 05,43
126,18/19,Elche CF,16
490,18/19,FC Erzgebirge Aue,26
261,18/19,Valenciennes FC,33
710,18/19,Wisła Płock,31
245,18/19,1. FC Kaiserslautern,43
402,18/19,La Berrichonne de Châteauroux,33
583,18/19,Sint-Truidense VV,24
493,18/19,Albacete BP,16
388,18/19,Alianza Petrolera,28
320,18/19,Pogoń Szczecin,31
752,18/19,SSV Jahn Regensburg,26
370,18/19,Deportivo Pasto,28
260,18/19,FC Sochaux-Montbéliard,33
438,18/19,CD Antofagasta,27
494,18/19,Peterborough United,35
812,18/19,Lecce,30
813,18/19,San Martin de Tucumán,18
410,18/19,Jeonnam Dragons,17
604,18/19,Paris FC,33
759,18/19,FC Hansa Rostock,43
541,18/19,Scunthorpe United,35
814,18/19,Al Hazem,20
559,18/19,Burton Albion,35
349,18/19,NAC Breda,14
236,18/19,FC Luzern,25
302,18/19,Unión La Calera,27
815,18/19,Padova,30
774,18/19,Lincoln City,36
406,18/19,GFC Ajaccio,33
199,18/19,Wisła Kraków,31
408,18/19,Fleetwood Town,35
248,18/19,RCD Mallorca,16
276,18/19,SC Paderborn 07,26
407,18/19,Audax Italiano,27
442,18/19,Motherwell,23
816,18/19,Extremadura UD,16
624,18/19,Ascoli,30
271,18/19,CD O'Higgins,27
360,18/19,Śląsk Wrocław,31
817,18/19,Grenoble Foot 38,33
607,18/19,Red Star FC,33
316,18/19,Stade Brestois 29,33
497,18/19,Central Coast Mariners,13
818,18/19,AS Béziers,33
475,18/19,VfR Aalen,43
762,18/19,SV Wehen Wiesbaden,43
527,18/19,Plymouth Argyle,35
764,18/19,SC Fortuna Köln,43
454,18/19,La Equidad,28
703,18/19,Shonan Bellmare,40
612,18/19,Jaguares de Córdoba,28
696,18/19,Club Deportes Temuco,27
391,18/19,Odds BK,29
473,18/19,Lillestrøm SK,29
443,18/19,Envigado FC,28
387,18/19,FK Haugesund,29
422,18/19,Barnsley,35
479,18/19,Sarpsborg 08 FF,29
428,18/19,Karlsruher SC,43
616,18/19,De Graafschap,14
534,18/19,Oxford United,35
508,18/19,Dundee FC,23
482,18/19,Cracovia,31
366,18/19,Randers FC,9
708,18/19,AC Horsens,9
613,18/19,Tromsø IL,29
421,18/19,Rotherham United,19
766,18/19,Ohod Club,20
404,18/19,Incheon United FC,17
285,18/19,Vålerenga Fotball,29
625,18/19,Zagłębie Lubin,31
452,18/19,Piast Gliwice,31
486,18/19,Hobro IK,9
561,18/19,Cork City,37
523,18/19,Portsmouth,35
819,18/19,V-Varen Nagasaki,40
520,18/19,FC Admira Wacker Mödling,21
715,18/19,Arka Gdynia,31
820,18/19,FC Emmen,14
758,18/19,SpVgg Unterhaching,43
521,18/19,Wolfsberger AC,21
484,18/19,Sangju Sangmu FC,17
711,18/19,Vegalta Sendai,40
754,18/19,Hokkaido Consadole Sapporo,40
692,18/19,FC Würzburger Kickers,43
821,18/19,FC Wacker Innsbruck,21
545,18/19,Luton Town,35
378,18/19,Royal Excel Mouscron,24
498,18/19,St. Johnstone FC,23
622,18/19,Bristol Rovers,35
529,18/19,Bradford City,35
572,18/19,Accrington Stanley,35
633,18/19,SV Mattersburg,21
560,18/19,Mansfield Town,36
765,18/19,LASK Linz,21
449,18/19,SønderjyskE,9
252,18/19,TSV 1860 München,43
470,18/19,Korona Kielce,31
298,18/19,IFK Göteborg,32
507,18/19,US Orléans Loiret Football,33
553,18/19,Southend United,35
568,18/19,Stevenage,36
501,18/19,Shrewsbury,35
513,18/19,Crawley Town,36
489,18/19,Chamois Niortais Football Club,33
767,18/19,SG Sonnenhof Großaspach,43
679,18/19,HJK Helsinki,41
741,18/19,Curicó Unido,27
550,18/19,SCR Altach,21
634,18/19,GIF Sundsvall,32
519,18/19,Oldham Athletic,36
503,18/19,Walsall,35
502,18/19,Milton Keynes Dons,36
822,18/19,Vejle Boldklub,9
763,18/19,SC Preußen Münster,43
536,18/19,Dundalk,37
775,18/19,FSV Zwickau,43
460,18/19,FK Bodø/Glimt,29
471,18/19,St. Mirren,23
638,18/19,Sandefjord Fotball,29
439,18/19,Boyacá Chicó FC,28
748,18/19,VfL Osnabrück,43
517,18/19,Colchester United,36
512,18/19,Doncaster Rovers,35
777,18/19,FC Carl Zeiss Jena,43
770,18/19,Kristiansund BK,29
445,18/19,Notts County,36
304,18/19,Esbjerg fB,9
465,18/19,IK Start,29
718,18/19,Grimsby Town,36
569,18/19,Wycombe Wanderers,35
573,18/19,Bohemian FC,37
773,18/19,IK Sirius,32
528,18/19,Rochdale,35
416,18/19,Blackpool,35
823,18/19,Ranheim Fotball,29
824,18/19,Miedź Legnica,31
825,18/19,Waterford FC,37
399,18/19,Coventry City,35
551,18/19,AFC Wimbledon,35
515,18/19,Swindon Town,36
771,18/19,SV Meppen,43
768,18/19,Hallescher FC,43
548,18/19,Northampton Town,36
562,18/19,Exeter City,36
826,18/19,Livingston FC,23
555,18/19,Cambridge United,36
542,18/19,Bury,36
827,18/19,Vendsyssel FF,9
756,18/19,VfL Sportfreunde Lotte,43
532,18/19,Cheltenham Town,36
716,18/19,SKN St. Pölten,21
778,18/19,Forest Green Rovers,36
828,18/19,FC Energie Cottbus,43
557,18/19,Morecambe,36
547,18/19,Gillingham,35
829,18/19,Dalkurd FF,32
563,18/19,Shamrock Rovers,37
540,18/19,Port Vale,36
526,18/19,Carlisle United,36
830,18/19,Zagłębie Sosnowiec,31
504,18/19,St. Patrick's Athletic,37
831,18/19,Trelleborgs FF,32
832,18/19,TSV Hartberg,21
833,18/19,Itagüí Leones FC,28
518,18/19,Yeovil Town,36
531,18/19,Hamilton Academical FC,23
492,18/19,Crewe Alexandra,36
564,18/19,Tranmere Rovers,36
566,18/19,Newport County,36
577,18/19,Bray Wanderers,37
565,18/19,Derry City,37
535,18/19,IF Brommapojkarna,32
570,18/19,Sligo Rovers,37
834,18/19,Macclesfield Town,36
571,18/19,Limerick FC,37
0,19/20,FC Barcelona,0
9,19/20,Juventus,4
3,19/20,Paris Saint-Germain,2
11,19/20,Atlético Madrid,0
1,19/20,Real Madrid,0
6,19/20,Manchester City,3
17,19/20,Liverpool,3
12,19/20,Napoli,4
10,19/20,Tottenham Hotspur,3
5,19/20,Manchester United,3
4,19/20,Chelsea,3
2,19/20,FC Bayern München,1
22,19/20,Inter,4
7,19/20,Borussia Dortmund,1
8,19/20,Arsenal,3
23,19/20,Valencia CF,0
20,19/20,Lazio,4
24,19/20,Milan,4
41,19/20,Sporting CP,7
53,19/20,Olympique Lyonnais,2
275,19/20,RB Leipzig,1
71,19/20,Ajax,14
73,19/20,LA Galaxy,10
108,19/20,Atalanta,4
94,19/20,RC Celta,0
27,19/20,Bayer 04 Leverkusen,1
82,19/20,Real Betis,0
28,19/20,FC Porto,7
125,19/20,SV Werder Bremen,1
64,19/20,West Ham United,3
180,19/20,Wolverhampton Wanderers,3
19,19/20,AS Saint-Étienne,2
72,19/20,Torino,4
781,19/20,Dalian YiFang FC,44
63,19/20,Borussia Mönchengladbach,1
13,19/20,Roma,4
780,19/20,Guangzhou Evergrande Taobao FC,44
30,19/20,SL Benfica,7
226,19/20,Medipol Başakşehir FK,5
32,19/20,Everton,3
31,19/20,VfL Wolfsburg,1
155,19/20,Crystal Palace,3
67,19/20,Getafe CF,0
782,19/20,Shanghai SIPG FC,44
52,19/20,Eintracht Frankfurt,1
35,19/20,Olympique de Marseille,2
674,19/20,Vissel Kobe,40
69,19/20,Hertha BSC,1
124,19/20,RSC Anderlecht,24
39,19/20,Villarreal CF,0
112,19/20,Sampdoria,4
85,19/20,Leicester City,3
21,19/20,AS Monaco,2
790,19/20,Jiangsu Suning FC,44
784,19/20,Los Angeles FC,10
144,19/20,Cagliari,4
48,19/20,Sevilla FC,0
34,19/20,Fenerbahçe SK,5
26,19/20,Real Sociedad,0
38,19/20,TSG 1899 Hoffenheim,1
672,19/20,Atlético Mineiro,38
650,19/20,Grêmio,38
76,19/20,PSV,14
37,19/20,Athletic Club de Bilbao,0
315,19/20,Deportivo Alavés,0
133,19/20,Boca Juniors,18
46,19/20,Lokomotiv Moscow,46
140,19/20,Al Nassr,20
273,19/20,Brescia,4
49,19/20,Shakhtar Donetsk,46
792,19/20,Shanghai Greenland Shenhua FC,44
25,19/20,PFC CSKA Moscow,46
783,19/20,Beijing Sinobo Guoan FC,44
104,19/20,Levante UD,0
658,19/20,Cruzeiro,38
36,19/20,,8
109,19/20,Montpellier HSC,2
722,19/20,Atlanta United,10
191,19/20,Watford,3
111,19/20,1. FC Köln,1
242,19/20,Bournemouth,3
43,19/20,Beşiktaş JK,5
103,19/20,Real Valladolid CF,0
86,19/20,Racing Club,18
89,19/20,Al Hilal,20
788,19/20,Guangzhou R&F FC,44
77,19/20,Sassuolo,4
42,19/20,FC Girondins de Bordeaux,2
56,19/20,LOSC Lille,2
14,19/20,Galatasaray SK,5
412,19/20,Chicago Fire,10
592,19/20,Fluminense,38
54,19/20,RCD Espanyol,0
800,19/20,Dinamo Zagreb,46
93,19/20,FC Nantes,2
142,19/20,River Plate,18
135,19/20,OGC Nice,2
65,19/20,Newcastle United,3
231,19/20,Brighton & Hove Albion,3
176,19/20,Club Brugge KV,24
15,19/20,FC Schalke 04,1
158,19/20,SD Eibar,0
328,19/20,DC United,10
579,19/20,Orlando City SC,10
786,19/20,Hebei China Fortune FC,44
166,19/20,Tigres U.A.N.L.,12
50,19/20,Aston Villa,3
137,19/20,Montreal Impact,10
78,19/20,Olympiacos CFP,46
99,19/20,Norwich City,3
113,19/20,Feyenoord,14
60,19/20,Toronto FC,10
212,19/20,KRC Genk,24
16,19/20,Fiorentina,4
55,19/20,Spartak Moscow,46
789,19/20,Dynamo Kyiv,46
801,19/20,SK Slavia Praha,42
51,19/20,Southampton,3
240,19/20,Burnley,3
90,19/20,SC Braga,7
677,19/20,RC Strasbourg Alsace,2
835,19/20,Wuhan Zall,44
114,19/20,Portland Timbers,10
120,19/20,Genoa,4
787,19/20,Beijing Renhe FC,44
95,19/20,Toulouse Football Club,2
353,19/20,Girona FC,16
222,19/20,Real Zaragoza,16
496,19/20,CD Leganés,0
836,19/20,Shenzhen FC,44
649,19/20,Internacional,38
837,19/20,CSA - AL,38
655,19/20,Santos,38
119,19/20,1. FSV Mainz 05,1
29,19/20,Stoke City,19
83,19/20,Udinese,4
381,19/20,Angers SCO,2
106,19/20,FC Augsburg,1
88,19/20,Fulham,19
189,19/20,FC København,9
319,19/20,KAA Gent,24
96,19/20,SC Freiburg,1
80,19/20,Stade Rennais FC,2
134,19/20,Club América,12
57,19/20,Trabzonspor,5
306,19/20,BSC Young Boys,25
369,19/20,Helsingborgs IF,32
97,19/20,Kaizer Chiefs,46
58,19/20,Parma,4
724,19/20,Royal Antwerp FC,24
802,19/20,Tianjin TEDA FC,44
66,19/20,Hannover 96,26
785,19/20,Tianjin Quanjian FC,44
195,19/20,Al Ahli,20
310,19/20,Bologna,4
70,19/20,VfB Stuttgart,26
45,19/20,Seattle Sounders FC,10
345,19/20,Godoy Cruz,18
723,19/20,Sparta Praha,42
213,19/20,Independiente Medellín,28
116,19/20,Sivasspor,5
238,19/20,Independiente,18
344,19/20,Nîmes Olympique,2
163,19/20,Club Tijuana,12
704,19/20,SPAL,4
156,19/20,Monterrey,12
584,19/20,CD Tondela,7
223,19/20,Fortuna Düsseldorf,1
171,19/20,Vitória Guimarães,7
174,19/20,AZ Alkmaar,14
838,19/20,Atlético de San Luis,12
161,19/20,PAOK,46
697,19/20,Nagoya Grampus,40
368,19/20,Club Atlético Banfield,18
791,19/20,Shandong Luneng TaiShan FC,44
81,19/20,New York Red Bulls,10
92,19/20,FC Red Bull Salzburg,21
717,19/20,Amiens SC,2
130,19/20,Hellas Verona,4
162,19/20,Cruz Azul,12
290,19/20,Gençlerbirliği SK,5
385,19/20,1. FC Union Berlin,1
146,19/20,Standard de Liège,24
797,19/20,Chongqing Dangdai Lifan FC SWM Team,44
105,19/20,New England Revolution,10
603,19/20,Club Atlético Colón,18
122,19/20,Celtic,23
194,19/20,Club Atlas,12
646,19/20,Botafogo,38
168,19/20,En Avant de Guingamp,33
75,19/20,West Bromwich Albion,19
208,19/20,Pachuca,12
727,19/20,AEK Athens,46
729,19/20,Portimonense SC,7
128,19/20,Real Salt Lake,10
154,19/20,FC Utrecht,14
481,19/20,Sheffield United,3
102,19/20,Newell's Old Boys,18
678,19/20,Club Atlético Talleres,18
230,19/20,Philadelphia Union,10
220,19/20,Rosenborg BK,29
129,19/20,FC Basel 1893,25
364,19/20,Brentford,19
187,19/20,Club León,12
601,19/20,Unión de Santa Fe,18
149,19/20,Deportivo de La Coruña,16
307,19/20,Rangers FC,23
218,19/20,Atiker Konyaspor,5
87,19/20,Granada CF,0
469,19/20,Perth Glory,13
150,19/20,Club Atlético Lanús,18
33,19/20,Hamburger SV,26
118,19/20,Al Ittihad,20
255,19/20,Santos Laguna,12
839,19/20,Western United FC,13
136,19/20,Columbus Crew SC,10
227,19/20,Deportivo Toluca,12
123,19/20,Cardiff City,19
159,19/20,CA Osasuna,0
40,19/20,Swansea City,19
215,19/20,Melbourne Victory,13
300,19/20,Leeds United,19
726,19/20,Göztepe SK,5
578,19/20,New York City FC,10
581,19/20,Kayserispor,5
731,19/20,Minnesota United FC,10
318,19/20,Guadalajara,12
186,19/20,FC Groningen,14
228,19/20,Junior FC,28
456,19/20,Al Taawoun,20
343,19/20,Huddersfield Town,19
693,19/20,Ettifaq FC,20
107,19/20,Stade de Reims,2
91,19/20,Rayo Vallecano,16
141,19/20,San Lorenzo de Almagro,18
798,19/20,Bahia,38
645,19/20,Club Athletico Paranaense,38
643,19/20,Goiás,38
688,19/20,Avaí FC,38
840,19/20,Fortaleza,38
667,19/20,Kawasaki Frontale,40
100,19/20,Vélez Sarsfield,18
74,19/20,Hull City,19
235,19/20,Houston Dynamo,10
294,19/20,Birmingham City,19
637,19/20,Al Wehda,20
283,19/20,Nottingham Forest,19
265,19/20,CD Tenerife,16
355,19/20,Aalborg BK,9
506,19/20,Preston North End,19
459,19/20,Bristol City,19
812,19/20,Lecce,4
339,19/20,Gimnasia y Esgrima La Plata,18
728,19/20,CD Aves,7
795,19/20,Viktoria Plzeň,42
131,19/20,1. FC Nürnberg,26
138,19/20,Vancouver Whitecaps FC,10
101,19/20,FC Metz,2
395,19/20,FC Midtjylland,9
184,19/20,Molde FK,29
132,19/20,Colo-Colo,27
248,19/20,RCD Mallorca,0
326,19/20,FC Sion,25
199,19/20,Wisła Kraków,31
841,19/20,Denizlispor,5
179,19/20,Middlesbrough,19
185,19/20,Universidad Católica,27
641,19/20,Alanyaspor,5
325,19/20,Moreirense FC,7
316,19/20,Stade Brestois 29,2
143,19/20,Chievo Verona,30
363,19/20,Boavista FC,7
796,19/20,MKE Ankaragücü,5
